,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance
41198,21.0,4.8,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,7.601308046038669
41199,39.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,13.788480752443377
41200,37.0,4.7,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,3.108970009200805
41201,22.0,4.3,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,3.0594433396653913
41202,21.0,4.6,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,14.02209608257701
41203,28.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,17.297865752893937
41204,23.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,7.6469825829029165
41205,33.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,1.5294972184813194
41206,24.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,13.184484437444182
41207,26.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,16.90280673247877
41208,34.0,3.8,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,19.628127535449064
41209,30.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Urban,1.5523012476370381
41210,37.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,10.426910833995997
41211,33.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,4.674173521469315
41212,25.0,4.8,Stormy,Medium,2,Meal,motorcycle,0.0,No,Urban,5.992261608014454
41213,26.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Urban,9.180904863602354
41214,29.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13.681601719307125
41215,,,,,3,Buffet,scooter,0.0,No,Metropolitian,12.58026782216666
41216,29.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Urban,12.48458701685907
41217,23.0,4.8,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,9.087965500946755
41218,23.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,12.293745665015539
41219,23.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,13.788581570197586
41220,25.0,4.6,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,10.865084189790165
41221,34.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20.253584375811304
41222,25.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,3.0644638566046978
41223,25.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,4.663772761980211
41224,27.0,4.5,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,9.074573553694421
41225,27.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,11.007734763545226
41226,21.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,13.611337814376796
41227,39.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,8.937860881520818
41228,37.0,4.8,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,9.1214915437532
41229,20.0,5.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,13.98991687733361
41230,22.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,9.193520993626471
41231,31.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20.254010036498787
41232,15.0,1.0,,,3,Meal,scooter,0.0,No,Metropolitian,20.25368633952046
41233,22.0,4.8,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20.25368633952046
41234,28.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,7.862668167467362
41235,32.0,4.6,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Urban,7.772282029685755
41236,38.0,4.5,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,17.297865752893937
41237,28.0,4.1,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,11.91659505984837
41238,37.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,4.540779627583933
41239,35.0,5.0,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,10.906036622047266
41240,34.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,2.979626519740365
41241,28.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,20.206226468831648
41242,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,12.42072409381811
41243,21.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,3.0270945239906877
41244,25.0,4.7,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Urban,16.476293389674378
41245,,,,,3,Drinks,scooter,0.0,No,Metropolitian,16451.50998257404
41246,24.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,19.042563042900397
41247,24.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,20.253751745051293
41248,28.0,4.8,Windy,Low,2,Drinks,electric_scooter,0.0,,Metropolitian,9.179276687710495
41249,24.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,20.253751745051293
41250,21.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,12.257490517510409
41251,28.0,4.6,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,1.5581148485869056
41252,33.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,4.657625566751807
41253,38.0,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,2.979626145577228
41254,23.0,4.9,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,3.025118639776791
41255,30.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,7.452607659616049
41256,34.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,9.180904863602354
41257,34.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,19.471476176412196
41258,23.0,5.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,13.428041978523009
41259,29.0,4.9,Cloudy,Low,0,Drinks,motorcycle,,No,Metropolitian,3.0646598415657964
41260,22.0,4.5,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,7.547357671389566
41261,26.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,1.5203090502998418
41262,36.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,12.098761963637607
41263,28.0,5.0,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,3.0186622927848896
41264,39.0,4.1,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,10.569496921540738
41265,22.0,4.9,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,13.409281444632647
41266,39.0,4.7,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,10.906289036313037
41267,38.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,1.5296227525580064
41268,35.0,5.0,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,11.905126355673488
41269,36.0,4.5,Windy,High,2,Drinks,scooter,1.0,No,Urban,1.55456253854414
41270,29.0,4.7,Cloudy,Medium,0,Snack,motorcycle,,No,,6.147038743480679
41271,32.0,4.9,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,6.29013467758336
41272,25.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,11.916575579873873
41273,34.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,4.674184358001537
41274,31.0,4.7,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Semi-Urban,20.85251350332284
41275,26.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,9.220449825431755
41276,23.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,3.0643606852156817
41277,39.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,4.561113588605107
41278,36.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,1.5526496279714272
41279,37.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,12.29350881933073
41280,29.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,3.0250863303039974
41281,32.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,13.407238587912502
41282,26.0,4.2,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20.253584375811304
41283,27.0,4.3,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,19.760063712201458
41284,22.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,3.0406886347781126
41285,36.0,4.1,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,3.0605561412937488
41286,20.0,4.8,Cloudy,Low,1,Drinks,scooter,,No,,12.161417162194622
41287,25.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,,No,Metropolitian,20.182634488296788
41288,23.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,7.6480806286636005
41289,38.0,4.7,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16.90280673247877
41290,24.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,3.06047553947658
41291,24.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,12.41857563758714
41292,22.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,1.5322206808030652
41293,27.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,14.152800689506924
41294,24.0,4.3,Fog,Jam,2,Snack,scooter,0.0,Yes,Metropolitian,20.55631006300573
41295,22.0,4.8,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,12.098934379976342
41296,23.0,4.7,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,6.217851411965175
41297,23.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20.856833724793514
41298,35.0,5.0,Fog,Jam,1,Buffet,motorcycle,1.0,Yes,Urban,16.641014927968957
41299,31.0,4.6,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,4.657579589250647
41300,23.0,5.0,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,9.08797274434547
41301,35.0,5.0,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,4.587356403772328
41302,22.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,7.772039544729619
41303,31.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,7.76149825752293
41304,36.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,6.128850978488612
41305,38.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,3.019792716968146
41306,20.0,4.7,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,7.862668167467362
41307,37.0,4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16.90375725450711
41308,25.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,,10.429850454107426
41309,23.0,4.9,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,6.210618493070031
41310,32.0,3.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20.068696929516257
41311,33.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,2.9795998363477345
41312,29.0,4.8,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,19.39661829066454
41313,29.0,4.5,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,10.708220667174238
41314,28.0,4.6,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,1.4897806661060058
41315,34.0,5.0,Fog,Jam,2,Snack,scooter,1.0,No,Urban,19.883974328363298
41316,20.0,5.0,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,9.121036990509888
41317,29.0,4.6,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,1.5203013342165346
41318,39.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,19.364277132210358
41319,37.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,7.6833326723151325
41320,29.0,4.6,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,4.595940523632502
41321,,,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,3.0594600776022856
41322,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,13.787803344558727
41323,32.0,4.1,Cloudy,Low,2,Drinks,scooter,2.0,No,Urban,10.865584127143416
41324,27.0,4.5,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,12.233239994824999
41325,24.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,13.403654333926204
41326,21.0,4.8,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,7.546800541109527
41327,28.0,4.6,Fog,Medium,0,Buffet,motorcycle,2.0,No,Urban,13.611337814376796
41328,38.0,4.1,Cloudy,Jam,2,Snack,motorcycle,3.0,No,Metropolitian,17.07478648591887
41329,26.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,9.179276687710495
41330,,,,,3,Meal,scooter,1.0,No,Metropolitian,3.104691170318383
41331,21.0,5.0,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,9.327285157636926
41332,,,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,5068.284925647845
41333,38.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20.206316416484
41334,34.0,4.8,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19.661098170302207
41335,36.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,11.719809739842326
41336,27.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,1.4897994992240744
41337,32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,3.04066536408016
41338,36.0,5.0,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,6.0542954004624
41339,27.0,4.9,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,6.217689734949307
41340,20.0,4.8,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,9.074821802253695
41341,30.0,3.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,10.725042643649202
41342,36.0,4.1,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,17.138041435490585
41343,28.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,6.119039466421071
41344,25.0,4.7,Sunny,High,1,Meal,scooter,0.0,No,Metropolitian,6.058853851619802
41345,39.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,12.417550915781517
41346,22.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,16.65996319003844
41347,21.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,7.65106445858606
41348,35.0,4.0,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,6.054070281037532
41349,23.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,,12.16106953197536
41350,31.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,10.867426834284053
41351,22.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,12.07514720395944
41352,27.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,,6.209141643162485
41353,35.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,3.105533979663673
41354,33.0,5.0,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,3.108983695591027
41355,22.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16.635798060885406
41356,35.0,3.6,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,19.883974328363298
41357,28.0,4.3,Windy,Low,0,Drinks,motorcycle,,No,Metropolitian,1.5204556869457486
41358,29.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,3.0736336623539304
41359,32.0,5.0,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,10.485747896148853
41360,33.0,5.0,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,4.5282250089290015
41361,20.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1.5525398224454878
41362,26.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Urban,4.589038750634467
41363,38.0,5.0,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,9.122105539273315
41364,27.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,,19.882987868115396
41365,24.0,5.0,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,10.417061581274805
41366,29.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Urban,13.620979500135267
41367,20.0,4.9,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,12.256421318314644
41368,38.0,4.8,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,13.610807781585748
41369,38.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,13.735942176452934
41370,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,17213.772792687432
41371,33.0,4.5,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,10.880650831335046
41372,27.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16.78780446419148
41373,37.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,1.53679176681526
41374,26.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,7.763161028549653
41375,37.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,4.65800930083588
41376,,,Windy,Medium,1,Drinks,motorcycle,2.0,No,Urban,14.152800689506924
41377,31.0,4.4,Stormy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,12.16201226045294
41378,34.0,4.5,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,9.17556515668898
41379,36.0,4.4,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,2.930340237448982
41380,23.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,13.97063222124096
41381,38.0,4.9,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,4.663419307003287
41382,21.0,4.9,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19.83967948357039
41383,26.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,13.413644078131233
41384,22.0,5.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,11.007734763545226
41385,30.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,,1.5526496279714272
41386,39.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,9.157673042276471
41387,21.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.036610249766438
41388,31.0,4.6,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,6.0362441968842395
41389,37.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,3.104803754063122
41390,31.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,,4.537571349795331
41391,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,2.9846674426296116
41392,35.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,12.416871691376091
41393,28.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,19.67249528098508
41394,,,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,5049.786402534189
41395,30.0,4.2,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,9.055860193991842
41396,33.0,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,1.4897768127270394
41397,22.0,4.6,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,4.674220355789451
41398,33.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,2.937737757039221
41399,22.0,4.6,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,9.07448631631149
41400,26.0,3.4,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16.82538340488173
41401,21.0,5.0,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,6.117725989658631
41402,31.0,4.1,Stormy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,12.43523852349735
41403,36.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,1.5322885570360325
41404,29.0,4.6,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,3.108902919947474
41405,,,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,5.86061077811342
41406,39.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,13.971216616840227
41407,35.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,3.0188412593857077
41408,24.0,2.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,12.463883023934917
41409,31.0,4.7,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,3.0605561412937488
41410,39.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,13.762097103354677
41411,36.0,4.9,Fog,Low,2,Snack,scooter,0.0,No,Urban,1.552782126854795
41412,20.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,11.749412782676345
41413,38.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.118933768592631
41414,32.0,4.7,Sunny,High,2,Drinks,scooter,1.0,No,Urban,1.5725337265584898
41415,21.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,19.975808791440553
41416,22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,13.989473698922696
41417,28.0,4.9,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,4.657133018447811
41418,30.0,4.8,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,12.257118232949185
41419,34.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,19.617824561453773
41420,38.0,4.2,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,20.968653878814187
41421,31.0,4.7,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,1.558077253230378
41422,33.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,14.152800689506924
41423,33.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,9.060458337200204
41424,20.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,13.830329613025349
41425,22.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,3.0594600776022856
41426,33.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,10.641572477092016
41427,,,,,2,Meal,scooter,0.0,No,Metropolitian,13.681631975430268
41428,24.0,4.7,Windy,Jam,2,Meal,scooter,0.0,No,Urban,4.528282399940804
41429,34.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,16.984195922990526
41430,26.0,4.4,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,6.129183922886023
41431,30.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,7.68360839728931
41432,20.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,1.5263732162443304
41433,37.0,4.6,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,1.5524796346121552
41434,20.0,4.5,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,7.790401360162579
41435,37.0,4.4,Fog,Jam,2,Meal,motorcycle,1.0,Yes,Metropolitian,13.896557352494005
41436,28.0,4.7,Cloudy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,12.09902345189064
41437,31.0,3.8,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20.253054208283228
41438,34.0,3.5,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,12.233151216261005
41439,30.0,4.6,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,1.5203728353354846
41440,,,,,3,Snack,scooter,0.0,No,Urban,3.1089881509471686
41441,32.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,2.9765701837462037
41442,30.0,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Urban,1.5522330378380527
41443,29.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,11.007734763545226
41444,35.0,5.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,7.761735387747789
41445,39.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,17.098196997698192
41446,35.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,10.707860128287583
41447,35.0,5.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,9.075387359302276
41448,35.0,4.1,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,4.4060689055049895
41449,30.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,7.763485791256796
41450,38.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,7.5499671786712605
41451,39.0,4.6,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,6.1184711803543115
41452,39.0,5.0,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,14.02226886024068
41453,36.0,4.8,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,7.862668167467362
41454,24.0,4.9,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,7.790401360162579
41455,36.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,12.483801883717593
41456,27.0,4.6,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,6.232180611434428
41457,34.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,3.0735639636843457
41458,23.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,11.916757258852886
41459,39.0,4.4,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,13.481226399977595
41460,32.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,13.787860239228515
41461,21.0,4.5,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,3.073397298406802
41462,24.0,4.6,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,6.051108888156784
41463,25.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,7.762500242422377
41464,20.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,3.116147020119406
41465,,,,,3,Buffet,scooter,,No,Urban,12.10140391087267
41466,22.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17.297865752893937
41467,35.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,19.976644021154996
41468,23.0,4.9,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,4.476833260333394
41469,21.0,4.7,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,13.773737657135722
